Unnamed: 0,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
,New York -- New York,2020-08-13,225713.0,18979.0,29.16,30.43,2020-08-13,Success!,35696.0,5294.0,False,True,122405.0,17396.0,2049418.0,24.27,2020/08/13 20:00:10America/Los Angeles TZ,,
,NewYork,2020-08-12,423440.0,25228.0,,26.9,2020-08-13,Success!,,6391.0,False,False,,23760.0,,,2020/08/13 20:00:10America/Los Angeles TZ,,
,North Carolina,2020-08-13,140824.0,2287.0,24.12,31.5,2020-08-13,Success!,25123.0,683.0,False,True,104139.0,2168.0,2179622.0,21.46,2020/08/13 20:00:10America/Los Angeles TZ,,
,NorthDakota,2020-08-13,8171.0,120.0,,,2020-08-13,Success!,,,False,False,,,,,2020/08/13 20:00:10America/Los Angeles TZ,,
,Ohio,,,,,,2020-08-13,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,False,False,,,1438271.0,12.35,2020/08/13 20:00:10America/Los Angeles TZ,,
,Oklahoma,2020-08-13,46103.0,638.0,6.91,6.11,2020-08-13,Success!,3185.7173,38.9818,False,False,36329.164,600.996,287959.0,7.35,2020/08/13 20:00:10America/Los Angeles TZ,,
,Oregon,2020-08-13,22300.0,383.0,3.95,2.69,2020-08-13,Success!,770.0,9.0,False,True,19510.0,334.0,77789.0,1.91,2020/08/13 20:00:10America/Los Angeles TZ,,
,Pennsylvania,2020-08-13,118731.0,7409.0,28.76,21.17,2020-08-13,Success!,16629.0,1545.0,False,True,57827.0,7297.0,1423319.0,11.13,2020/08/13 20:00:10America/Los Angeles TZ,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-08-13,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,2020/08/13 20:00:10America/Los Angeles TZ,,
,SouthCarolina,2020-08-11,102130.0,2098.0,39.02,42.03,2020-08-13,Success!,35122.0,831.0,False,True,90016.0,1977.0,,,2020/08/13 20:00:10America/Los Angeles TZ,,
,SouthDakota,,,,,,2020-08-13,"An error occurred. ... TimeoutException('', None, None)",,,False,False,,,,,2020/08/13 20:00:10America/Los Angeles TZ,,
,Tennessee,2020-08-13,128511.0,1313.0,19.35,32.22,2020-08-13,Success!,24862.0,423.0,True,True,,,1117489.0,16.8,2020/08/13 20:00:10America/Los Angeles TZ,,
,Texas,2020-08-13,43440.0,9289.0,0.16,0.13,2020-08-13,Success!,6785.0,1174.0,True,False,,,3365783.0,12.07,2020/08/13 20:00:10America/Los Angeles TZ,,
,Texas -- Bexar County,2020-08-13,43164.0,519.0,6.81,15.32,2020-08-13,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,2020/08/13 20:00:10America/Los Angeles TZ,,
,Utah,2020-08-13,45424.0,353.0,2.4,1.7,2020-08-13,Success!,1087.0,6.0,True,False,,,35862.0,1.18,2020/08/13 20:00:10America/Los Angeles TZ,,
,Vermont,2020-08-13,1484.0,58.0,11.52,0.0,2020-08-13,Success!,166.0,0.0,False,True,1441.0,57.0,8058.0,1.29,2020/08/13 20:00:10America/Los Angeles TZ,,
,Virginia,2020-07-21,79371.0,2048.0,16.28,23.58,2020-08-13,Success!,12922.0,483.0,True,True,,,1613285.0,19.17,2020/08/13 20:00:10America/Los Angeles TZ,,
,Washington,2020-08-13,65339.0,1736.0,5.8,3.41,2020-08-13,Success!,2494.0,58.0,False,False,43031.0,1699.0,269854.0,3.7,2020/08/13 20:00:10America/Los Angeles TZ,,
,"Washington, DC",2020-08-13,13024.0,594.0,49.72,74.07,2020-08-13,Success!,6475.0,440.0,True,True,,,321317.0,46.94,2020/08/13 20:00:10America/Los Angeles TZ,,
,WestVirginia,,,,,,2020-08-13,"An error occurred. ... TimeoutException('', None, None)",,,False,False,,,,,2020/08/13 20:00:10America/Los Angeles TZ,,
,Wisconsin,2020-08-13,63206.0,1018.0,15.5,21.16,2020-08-13,Success!,8858.0,212.0,False,True,57158.0,1002.0,368744.0,6.38,2020/08/13 20:00:10America/Los Angeles TZ,,
,Wisconsin -- Milwaukee,2020-08-13,21748.0,394.0,29.61,37.82,2020-08-13,Success!,6012.0,149.0,False,False,20307.0,394.0,252321.0,26.44,2020/08/13 20:00:10America/Los Angeles TZ,,
,Wyoming,,,,,,2020-08-13,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,False,False,,,5540.0,0.95,2020/08/13 20:00:10America/Los Angeles TZ,,
,Alabama,2020-08-14,102196.0,1821.0,42.25,42.67,2020-08-14,Success!,27713.0,748.0,False,False,65597.0,1753.0,1293186.0,26.58,2020/08/14 19:29:37America/Los Angeles TZ,,
,Alaska,2020-08-14,2486.0,27.0,5.85,0.0,2020-08-14,Success!,130.0,0.0,False,True,2223.0,27.0,24129.0,3.27,2020/08/14 19:29:37America/Los Angeles TZ,,
,Arizona,2020-08-14,191721.0,4423.0,4.48,3.63,2020-08-14,Success!,4768.0,138.0,False,False,106409.0,3797.0,305259.0,4.39,2020/08/14 19:29:37America/Los Angeles TZ,,
,Arkansas,2020-08-14,52392.0,587.0,24.47,26.32,2020-08-14,Success!,11414.0,155.0,False,True,46637.0,589.0,460970.0,15.41,2020/08/14 19:29:37America/Los Angeles TZ,,
,California,2020-08-13 00:00:00,601075.0,10996.0,4.27,8.14,2020-08-14,Success!,16729.0,864.0,False,False,391433.0,10613.0,2267875.0,5.79,2020/08/14 19:29:37America/Los Angeles TZ,,
,California - Los Angeles,,,,,,2020-08-14,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,,False,False,,,823987.0,8.16,2020/08/14 19:29:37America/Los Angeles TZ,,
,California - San Diego,2020-08-14,34065.0,622.0,4.69,4.24,2020-08-14,Success!,1298.0,26.0,False,False,27699.0,613.0,166412.0,5.04,2020/08/14 19:29:37America/Los Angeles TZ,,
,California - San Francisco,2020-08-11,8053.0,69.0,6.81,12.31,2020-08-14,Success!,474.0,8.0,False,False,6965.0,65.0,,,2020/08/14 19:29:37America/Los Angeles TZ,,
,Colorado,2020-08-14,52538.0,1888.0,5.74,6.8,2020-08-14,Success!,2569.0,126.0,False,False,44778.0,1853.0,227938.0,4.12,2020/08/14 19:29:37America/Los Angeles TZ,,
,Connecticut,2020-08-13,48887.0,3569.0,13.73,18.44,2020-08-14,Success!,6710.0,658.0,True,False,,,378262.0,10.56,2020/08/14 19:29:37America/Los Angeles TZ,,
,Delaware,2020-08-14,16340.0,593.0,28.44,26.63,2020-08-14,Success!,4251.0,151.0,False,False,14947.0,567.0,209892.0,22.11,2020/08/14 19:29:37America/Los Angeles TZ,,
,Florida,2020-08-14,557337.0,9141.0,12.79,18.3,2020-08-14,Success!,71299.0,1673.0,True,False,,,3316376.0,16.1,2020/08/14 19:29:37America/Los Angeles TZ,,
,Florida -- Miami-Dade County,2020-08-14,142662.0,1999.0,15.36,,2020-08-14,Success!,12265.0,,False,True,79854.0,,481976.0,17.75,2020/08/14 19:29:37America/Los Angeles TZ,,
,Florida -- Orange County,2020-08-14,32861.0,335.0,24.31,,2020-08-14,Success!,4445.0,,False,True,18288.0,,277193.0,20.98,2020/08/14 19:29:37America/Los Angeles TZ,,
,Georgia,2020-08-14,231895.0,4573.0,25.44,44.17,2020-08-14,Success!,58998.0,2020.0,True,True,,,3239300.0,31.46,2020/08/14 19:29:37America/Los Angeles TZ,,
,Hawaii,2020-08-14,4543.0,40.0,1.37,,2020-08-14,Success!,29.0,,False,True,2116.0,,26266.0,1.85,2020/08/14 19:29:37America/Los Angeles TZ,,
,Idaho,2020-08-14,27173.0,261.0,1.07,1.15,2020-08-14,Success!,291.0,3.0,False,True,,,11536.0,0.68,2020/08/14 19:29:37America/Los Angeles TZ,,
,Illinois,2020-08-14,202691.0,7721.0,15.98,27.11,2020-08-14,Success!,32392.0,2093.0,True,False,,,1824125.0,14.23,2020/08/14 19:29:37America/Los Angeles TZ,,
,Indiana,2020-08-14,78632.0,2906.0,11.19,14.04,2020-08-14,Success!,8795.0,408.0,True,True,,,619472.0,9.33,2020/08/14 19:29:37America/Los Angeles TZ,,
,Iowa,2020-08-14,50945.0,967.0,7.25,4.34,2020-08-14,Success!,3691.0,42.0,True,True,,,109911.0,3.51,2020/08/14 19:29:37America/Los Angeles TZ,,
,Kansas,2020-08-14,33885.0,402.0,9.08,17.53,2020-08-14,Success!,2539.0,68.0,False,True,27977.0,388.0,169801.0,5.84,2020/08/14 19:29:37America/Los Angeles TZ,,
,Kentucky,,,,,,2020-08-14,"An error occurred. ... CSVParseError(""Error failed to create DataFrame with different column tables.\nTry to set `multiple_tables=True`or set `names` option for `pandas_options`. \n, caused by ParserError('Error tokenizing data. C error: Expected 3 fields in line 9, saw 4\\n')"")",,,False,False,,,354112.0,7.98,2020/08/14 19:29:37America/Los Angeles TZ,,
,Louisiana,2020-08-12,136737.0,4307.0,43.11,48.99,2020-08-14,Success!,49262.0,2054.0,False,True,114279.0,4193.0,1502916.0,32.23,2020/08/14 19:29:37America/Los Angeles TZ,,
,Maine,2020-08-14,4115.0,126.0,24.21,,2020-08-14,Success!,902.0,,False,True,3726.0,,17881.0,1.34,2020/08/14 19:29:37America/Los Angeles TZ,,
,Maryland,2020-08-14,98875.0,3495.0,37.43,41.18,2020-08-14,Success!,31356.0,1433.0,False,False,83764.0,3480.0,1788090.0,29.78,2020/08/14 19:29:37America/Los Angeles TZ,,
,Massachusetts,2020-08-14,122728.0,8810.0,9.27,8.24,2020-08-14,Success!,11373.0,726.0,True,False,,,510558.0,7.48,2020/08/14 19:29:37America/Los Angeles TZ,,
,Michigan,2020-08-14,91054.0,6224.0,25.54,39.4,2020-08-14,Success!,23253.0,2452.0,True,False,,,1375424.0,13.81,2020/08/14 19:29:37America/Los Angeles TZ,,
,Minnesota,2020-08-14,63723.0,1693.0,20.8,9.75,2020-08-14,Success!,13253.0,165.0,True,True,,,342186.0,6.19,2020/08/14 19:29:37America/Los Angeles TZ,,
,Mississippi,2020-08-13,70930.0,2043.0,41.97,48.7,2020-08-14,Success!,29772.0,995.0,True,True,,,1125834.0,37.67,2020/08/14 19:29:37America/Los Angeles TZ,,
,Missouri,2020-08-14,65264.0,1335.0,26.44,33.57,2020-08-14,Success!,11594.0,432.0,False,True,43851.0,1287.0,704896.0,11.57,2020/08/14 19:29:37America/Los Angeles TZ,,
,Montana,2020-08-14,5541.0,81.0,0.56,,2020-08-14,Success!,31.0,,True,True,,,4630.0,0.44,2020/08/14 19:29:37America/Los Angeles TZ,,
,Nebraska,,,,,,2020-08-14,An error occurred. ... ValueError('Unable to find layer covid19_hot_accumulative_lab_dt in flc URL https://gis.ne.gov/enterprise/rest/services/Covid19MapV5/MapServer'),,,False,False,,,90860.0,4.77,2020/08/14 19:29:37America/Los Angeles TZ,,
,Nevada,2020-08-14,59749.0,1045.0,8.22,12.35,2020-08-14,Success!,3198.0,84.0,False,False,38902.0,680.0,261123.0,8.93,2020/08/14 19:29:37America/Los Angeles TZ,,
,New Hampshire,2020-08-14,6964.0,423.0,5.68,2.16,2020-08-14,Success!,346.0,9.0,False,False,6095.0,416.0,20516.0,1.53,2020/08/14 19:29:37America/Los Angeles TZ,,
,New Mexico,2020-08-14,23160.0,703.0,1.82,,2020-08-14,Success!,422.0,,True,False,,,43006.0,2.06,2020/08/14 19:29:37America/Los Angeles TZ,,
,New York -- New York,2020-08-14,226043.0,18987.0,29.15,30.45,2020-08-14,Success!,35744.0,5300.0,False,True,122608.0,17405.0,2049418.0,24.27,2020/08/14 19:29:37America/Los Angeles TZ,,
,NewYork,2020-08-13,424167.0,25232.0,,26.91,2020-08-14,Success!,,6397.0,False,False,,23774.0,,,2020/08/14 19:29:37America/Los Angeles TZ,,
,North Carolina,2020-08-14,142170.0,2313.0,24.13,31.4,2020-08-14,Success!,25455.0,689.0,False,True,105493.0,2194.0,2179622.0,21.46,2020/08/14 19:29:37America/Los Angeles TZ,,
,NorthDakota,2020-08-14,8322.0,121.0,,,2020-08-14,Success!,,,False,False,,,,,2020/08/14 19:29:37America/Los Angeles TZ,,
,Ohio,,,,,,2020-08-14,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,False,False,,,1438271.0,12.35,2020/08/14 19:29:37America/Los Angeles TZ,,
,Oklahoma,2020-08-14,46897.0,644.0,6.92,6.06,2020-08-14,Success!,3245.2724,39.0264,False,False,36992.3536,606.97,287959.0,7.35,2020/08/14 19:29:37America/Los Angeles TZ,,
,Oregon,2020-08-14,22613.0,385.0,3.99,2.69,2020-08-14,Success!,788.0,9.0,False,True,19754.0,335.0,77789.0,1.91,2020/08/14 19:29:37America/Los Angeles TZ,,
,Pennsylvania,2020-08-14,119512.0,7445.0,28.7,21.11,2020-08-14,Success!,16732.0,1572.0,False,True,58308.0,7445.0,1423319.0,11.13,2020/08/14 19:29:37America/Los Angeles TZ,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-08-14,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,2020/08/14 19:29:37America/Los Angeles TZ,,
,SouthCarolina,2020-08-14,104841.0,2204.0,39.02,41.35,2020-08-14,Success!,36036.0,858.0,False,True,92355.0,2075.0,,,2020/08/14 19:29:37America/Los Angeles TZ,,
,SouthDakota,,,,,,2020-08-14,"An error occurred. ... TimeoutException('', None, None)",,,False,False,,,,,2020/08/14 19:29:37America/Los Angeles TZ,,
,Tennessee,2020-08-14,130458.0,1326.0,19.2,32.13,2020-08-14,Success!,25051.0,426.0,True,True,,,1117489.0,16.8,2020/08/14 19:29:37America/Los Angeles TZ,,
,Texas,2020-08-14,44299.0,9602.0,0.16,0.13,2020-08-14,Success!,6969.0,1203.0,True,False,,,3365783.0,12.07,2020/08/14 19:29:37America/Los Angeles TZ,,
,Texas -- Bexar County,2020-08-13,43673.0,560.0,6.81,15.32,2020-08-14,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,2020/08/14 19:29:37America/Los Angeles TZ,,
,Utah,2020-08-14,45976.0,360.0,2.4,1.94,2020-08-14,Success!,1097.0,7.0,True,False,,,35862.0,1.18,2020/08/14 19:29:37America/Los Angeles TZ,,
,Vermont,2020-08-14,1501.0,58.0,11.46,0.0,2020-08-14,Success!,167.0,0.0,False,True,1457.0,57.0,8058.0,1.29,2020/08/14 19:29:37America/Los Angeles TZ,,
,Virginia,2020-07-21,79371.0,2048.0,16.28,23.58,2020-08-14,Success!,12922.0,483.0,True,True,,,1613285.0,19.17,2020/08/14 19:29:37America/Los Angeles TZ,,
,Washington,2020-08-14,66139.0,1755.0,5.83,3.36,2020-08-14,Success!,2526.0,58.0,False,False,43347.0,1724.0,269854.0,3.7,2020/08/14 19:29:37America/Los Angeles TZ,,
,"Washington, DC",2020-08-14,13118.0,594.0,49.71,74.07,2020-08-14,Success!,6521.0,440.0,True,True,,,321317.0,46.94,2020/08/14 19:29:37America/Los Angeles TZ,,
,WestVirginia,,,,,,2020-08-14,"An error occurred. ... TimeoutException('', None, None)",,,False,False,,,,,2020/08/14 19:29:37America/Los Angeles TZ,,
,Wisconsin,2020-08-14,64227.0,1025.0,15.39,21.03,2020-08-14,Success!,8941.0,212.0,False,True,58093.0,1008.0,368744.0,6.38,2020/08/14 19:29:37America/Los Angeles TZ,,
,Wisconsin -- Milwaukee,2020-08-14,21885.0,394.0,29.57,37.82,2020-08-14,Success!,6048.0,149.0,False,False,20451.0,394.0,252321.0,26.44,2020/08/14 19:29:37America/Los Angeles TZ,,
,Wyoming,,,,,,2020-08-14,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,False,False,,,5540.0,0.95,2020/08/14 19:29:37America/Los Angeles TZ,,
,Alabama,2020-08-15,103357.0,1828.0,42.2,42.53,2020-08-15,Success!,27943.0,749.0,False,False,66220.0,1761.0,1293186.0,26.58,2020/08/15 19:10:11America/Los Angeles TZ,,
,Alaska,2020-08-15,2543.0,28.0,6.38,0.0,2020-08-15,Success!,145.0,0.0,False,True,2274.0,28.0,24129.0,3.27,2020/08/15 19:10:11America/Los Angeles TZ,,
,Arizona,2020-08-15,192654.0,4492.0,4.47,3.6,2020-08-15,Success!,4788.0,139.0,False,False,107064.0,3858.0,305259.0,4.39,2020/08/15 19:10:11America/Los Angeles TZ,,
,Arkansas,2020-08-15,51992.0,600.0,24.58,26.33,2020-08-15,Success!,11417.0,158.0,False,True,46439.0,600.0,460970.0,15.41,2020/08/15 19:10:11America/Los Angeles TZ,,
,California,2020-08-14 00:00:00,613689.0,11147.0,4.28,8.1,2020-08-15,Success!,17130.0,872.0,False,False,400423.0,10766.0,2267875.0,5.79,2020/08/15 19:10:11America/Los Angeles TZ,,
,California - Los Angeles,,,,,,2020-08-15,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,,False,False,,,823987.0,8.16,2020/08/15 19:10:11America/Los Angeles TZ,,
,California - San Diego,2020-08-15,34344.0,626.0,4.68,4.21,2020-08-15,Success!,1309.0,26.0,False,False,27970.0,617.0,166412.0,5.04,2020/08/15 19:10:11America/Los Angeles TZ,,
,California - San Francisco,,,,,,2020-08-15,An error occurred. ... KeyError('Date_Uploaded.Data as of'),,,False,False,,,,,2020/08/15 19:10:11America/Los Angeles TZ,,
,Colorado,2020-08-15,52838.0,1896.0,5.72,6.77,2020-08-15,Success!,2573.0,126.0,False,False,44944.0,1861.0,227938.0,4.12,2020/08/15 19:10:11America/Los Angeles TZ,,
,Connecticut,2020-08-13,48887.0,3569.0,13.73,18.44,2020-08-15,Success!,6710.0,658.0,True,False,,,378262.0,10.56,2020/08/15 19:10:11America/Los Angeles TZ,,
,Delaware,2020-08-15,16396.0,593.0,28.42,26.63,2020-08-15,Success!,4263.0,151.0,False,False,14999.0,567.0,209892.0,22.11,2020/08/15 19:10:11America/Los Angeles TZ,,
,Florida,2020-08-15,563628.0,9345.0,12.85,18.25,2020-08-15,Success!,72427.0,1705.0,True,False,,,3316376.0,16.1,2020/08/15 19:10:11America/Los Angeles TZ,,
,Florida -- Miami-Dade County,2020-08-15,144407.0,2047.0,15.26,,2020-08-15,Success!,12431.0,,False,True,81468.0,,481976.0,17.75,2020/08/15 19:10:11America/Los Angeles TZ,,
,Florida -- Orange County,2020-08-15,33180.0,351.0,24.27,,2020-08-15,Success!,4501.0,,False,True,18542.0,,277193.0,20.98,2020/08/15 19:10:11America/Los Angeles TZ,,
,Georgia,2020-08-15,235168.0,4669.0,25.4,44.08,2020-08-15,Success!,59740.0,2058.0,True,True,,,3239300.0,31.46,2020/08/15 19:10:11America/Los Angeles TZ,,
,Hawaii,2020-08-15,4825.0,40.0,1.37,,2020-08-15,Success!,29.0,,False,True,2116.0,,26266.0,1.85,2020/08/15 19:10:11America/Los Angeles TZ,,
,Idaho,2020-08-15,27477.0,261.0,1.07,1.15,2020-08-15,Success!,295.0,3.0,False,True,,,11536.0,0.68,2020/08/15 19:10:11America/Los Angeles TZ,,
,Illinois,2020-08-15,204519.0,7726.0,15.94,27.1,2020-08-15,Success!,32595.0,2094.0,True,False,,,1824125.0,14.23,2020/08/15 19:10:11America/Los Angeles TZ,,
,Indiana,2020-08-15,79676.0,2921.0,11.13,14.0,2020-08-15,Success!,8871.0,409.0,True,True,,,619472.0,9.33,2020/08/15 19:10:11America/Los Angeles TZ,,
,Iowa,2020-08-15,51826.0,973.0,7.25,4.32,2020-08-15,Success!,3759.0,42.0,True,True,,,109911.0,3.51,2020/08/15 19:10:11America/Los Angeles TZ,,
,Kansas,2020-08-14,33885.0,402.0,9.08,17.53,2020-08-15,Success!,2539.0,68.0,False,True,27977.0,388.0,169801.0,5.84,2020/08/15 19:10:11America/Los Angeles TZ,,
,Kentucky,,,,,,2020-08-15,"An error occurred. ... CSVParseError(""Error failed to create DataFrame with different column tables.\nTry to set `multiple_tables=True`or set `names` option for `pandas_options`. \n, caused by ParserError('Error tokenizing data. C error: Expected 3 fields in line 9, saw 4\\n')"")",,,False,False,,,354112.0,7.98,2020/08/15 19:10:11America/Los Angeles TZ,,
,Louisiana,2020-08-12,136737.0,4307.0,43.11,48.99,2020-08-15,Success!,49262.0,2054.0,False,True,114279.0,4193.0,1502916.0,32.23,2020/08/15 19:10:11America/Los Angeles TZ,,
,Maine,2020-08-15,4144.0,127.0,24.15,,2020-08-15,Success!,907.0,,False,True,3756.0,,17881.0,1.34,2020/08/15 19:10:11America/Los Angeles TZ,,
,Maryland,2020-08-15,99693.0,3499.0,37.51,41.2,2020-08-15,Success!,31693.0,1437.0,False,False,84491.0,3488.0,1788090.0,29.78,2020/08/15 19:10:11America/Los Angeles TZ,,
,Massachusetts,2020-08-15,123199.0,8826.0,9.26,8.25,2020-08-15,Success!,11408.0,728.0,True,False,,,510558.0,7.48,2020/08/15 19:10:11America/Los Angeles TZ,,
,Michigan,2020-08-15,92073.0,6245.0,25.37,39.3,2020-08-15,Success!,23363.0,2454.0,True,False,,,1375424.0,13.81,2020/08/15 19:10:11America/Los Angeles TZ,,
,Minnesota,2020-08-15,64413.0,1699.0,20.82,9.77,2020-08-15,Success!,13408.0,166.0,True,True,,,342186.0,6.19,2020/08/15 19:10:11America/Los Angeles TZ,,
,Mississippi,2020-08-14,71755.0,2080.0,41.99,48.56,2020-08-15,Success!,30129.0,1010.0,True,True,,,1125834.0,37.67,2020/08/15 19:10:11America/Los Angeles TZ,,
,Missouri,2020-08-15,66392.0,1346.0,26.44,33.46,2020-08-15,Success!,11596.0,434.0,False,True,43856.0,1297.0,704896.0,11.57,2020/08/15 19:10:11America/Los Angeles TZ,,
,Montana,2020-08-15,5659.0,82.0,0.55,,2020-08-15,Success!,31.0,,True,True,,,4630.0,0.44,2020/08/15 19:10:11America/Los Angeles TZ,,
,Nebraska,,,,,,2020-08-15,An error occurred. ... ValueError('Unable to find layer covid19_hot_accumulative_lab_dt in flc URL https://gis.ne.gov/enterprise/rest/services/Covid19MapV5/MapServer'),,,False,False,,,90860.0,4.77,2020/08/15 19:10:11America/Los Angeles TZ,,
,Nevada,2020-08-15,60608.0,1069.0,8.22,12.29,2020-08-15,Success!,3272.0,86.0,False,False,39792.0,700.0,261123.0,8.93,2020/08/15 19:10:11America/Los Angeles TZ,,
,New Hampshire,2020-08-15,6980.0,423.0,5.66,2.16,2020-08-15,Success!,346.0,9.0,False,False,6115.0,416.0,20516.0,1.53,2020/08/15 19:10:11America/Los Angeles TZ,,
,New Mexico,2020-08-15,23302.0,711.0,1.82,,2020-08-15,Success!,425.0,,True,False,,,43006.0,2.06,2020/08/15 19:10:11America/Los Angeles TZ,,
,New York -- New York,2020-08-15,226367.0,18989.0,29.13,30.45,2020-08-15,Success!,35825.0,5300.0,False,True,122987.0,17406.0,2049418.0,24.27,2020/08/15 19:10:11America/Los Angeles TZ,,
,NewYork,2020-08-14,424901.0,25244.0,,26.91,2020-08-15,Success!,,6398.0,False,False,,23777.0,,,2020/08/15 19:10:11America/Los Angeles TZ,,
,North Carolina,2020-08-15,143706.0,2343.0,24.14,31.44,2020-08-15,Success!,25772.0,697.0,False,True,106745.0,2217.0,2179622.0,21.46,2020/08/15 19:10:11America/Los Angeles TZ,,
,NorthDakota,2020-08-15,8444.0,121.0,,,2020-08-15,Success!,,,False,False,,,,,2020/08/15 19:10:11America/Los Angeles TZ,,
,Ohio,2020-08-15,107674.0,3824.0,27.38,19.23,2020-08-15,Success!,25821.0,729.0,False,True,94292.0,3791.0,1438271.0,12.35,2020/08/15 19:10:11America/Los Angeles TZ,,
,Oklahoma,2020-08-15,47798.0,657.0,6.94,6.09,2020-08-15,Success!,3317.1812,40.0113,False,False,37703.0624,619.0254,287959.0,7.35,2020/08/15 19:10:11America/Los Angeles TZ,,
,Oregon,2020-08-14,22613.0,385.0,3.99,2.69,2020-08-15,Success!,788.0,9.0,False,True,19754.0,335.0,77789.0,1.91,2020/08/15 19:10:11America/Los Angeles TZ,,
,Pennsylvania,2020-08-15,120346.0,7465.0,28.63,21.11,2020-08-15,Success!,16826.0,1572.0,False,True,58764.0,7445.0,1423319.0,11.13,2020/08/15 19:10:11America/Los Angeles TZ,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-08-15,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,2020/08/15 19:10:11America/Los Angeles TZ,,
,SouthCarolina,2020-08-14,104841.0,2204.0,39.02,41.35,2020-08-15,Success!,36036.0,858.0,False,True,92355.0,2075.0,,,2020/08/15 19:10:11America/Los Angeles TZ,,
,SouthDakota,,,,,,2020-08-15,"An error occurred. ... TimeoutException('', None, None)",,,False,False,,,,,2020/08/15 19:10:11America/Los Angeles TZ,,
,Tennessee,2020-08-15,131747.0,1345.0,19.17,32.12,2020-08-15,Success!,25257.0,432.0,True,True,,,1117489.0,16.8,2020/08/15 19:10:11America/Los Angeles TZ,,
,Texas,2020-08-15,45131.0,9840.0,0.16,0.12,2020-08-15,Success!,7143.0,1222.0,True,False,,,3365783.0,12.07,2020/08/15 19:10:11America/Los Angeles TZ,,
,Texas -- Bexar County,2020-08-14,43823.0,578.0,6.81,15.32,2020-08-15,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,2020/08/15 19:10:11America/Los Angeles TZ,,
,Utah,2020-08-15,46321.0,362.0,2.4,1.93,2020-08-15,Success!,1102.0,7.0,True,False,,,35862.0,1.18,2020/08/15 19:10:11America/Los Angeles TZ,,
